ch4_ppm,h2s_ppm,co_ppm,o2_percent,heart_rate_bpm,spo2_percent,ch4_delta,h2s_delta,o2_delta,hr_delta,spo2_delta,motion_state,label
242.24349729014398,1.3007170820806655,7.796776394729511,20.5862691715502,68.6875949407534,97.71360765246934,-7.358384986273533,-0.1420522951016734,0.005623639402577277,-0.354356272958138,0.17909312160252217,0,0
1337.9880638367927,15.799564215882418,30.046993578646948,18.75777213787863,93.1904145292126,96.20395896501023,52.82845382194266,2.1699315241731902,-0.1573809929472974,3.2232220716268083,-0.1833731392255054,1,1
5015.882494938433,83.30225453936109,290.93234517934286,17.077368298213862,121.08500035396517,89.17358619755238,153.87357182406635,11.780806138638766,-0.933512508802985,17.109043052492282,-1.0676461602323783,1,2
218.7107100125092,2.5826369205162596,3.8364886749692264,20.01964564035653,83.00473042005248,99.1877134895012,5.149287643648357,-0.066501230091912,-0.0012186518192401005,1.9594699361515735,-0.11443085180011292,1,0
701.4571015201277,14.549344569296368,37.52708693606185,19.691635108468365,110.22452883812342,94.78730136682796,46.74106998233674,4.5249981132904225,-0.21552697425941778,10.578908110499444,-0.5629767161677728,0,1
272.90636450023646,2.526748201440626,12.049961391715758,20.41860550657951,68.26735356691432,97.10277588205997,0.362657300959917,0.26441411263393905,-0.04522186353185947,-0.5910760997170188,0.1426287954733343,1,0
1064.727271668653,35.67929101880076,108.14715669467631,17.755402899945597,95.0,89.92421148576788,112.15312711874174,9.792919341908261,-0.9564345705443381,28.30265752126056,-1.8758471997171666,2,2
1688.4129917500172,22.514233326488885,100.11716737502931,18.141803451842506,119.54622944532642,88.41471001163872,71.89793531448063,9.457117051326701,-0.7052267848459819,17.82879954021407,-1.8312743678204326,2,2
189.2969640045442,0.4471365163709389,6.678104167916908,20.140636632223345,93.71780106333111,98.02821084157738,-13.820635804767033,0.17964623934542556,0.012790038949090782,-1.6729638722045124,0.14943144964271088,1,0
4.889813596137515,2.21538190475774,0.0,20.727913688645252,77.24433028446398,98.3356879776193,6.8511256301893795,-0.092516340953745,0.01710931570859761,1.2217201721839164,0.1787024978768963,1,0
430.56368373671893,0.4766279305241823,14.935437527202883,20.1065368101889,79.25877254138462,98.78120527125053,-7.437040213131002,0.27293382600555477,-0.0016645696941101074,-0.6732389933064575,-0.12740094869166355,0,0
1917.7355869607381,43.084404215563524,140.65372002176227,16.64882894613413,138.52293450300672,87.88261769414137,108.77011563869925,5.820880926769023,-0.8385970074732991,26.46590374940297,-2.32950419813755,0,2
1294.3917660541065,8.980410520568977,50.70080849982753,19.13850407704269,93.31624236468603,94.07459686186003,61.2229226111,0.9426442419564258,-0.12193473493851757,4.101689027218998,-0.48696669653370056,0,1
4268.672170842857,57.92111696595783,164.76744579370768,15.29148483317852,100.0,94.0,216.4830909599888,11.061462877504972,-1.0811966967824636,11.335665397366835,-0.8833352657342834,0,2
4759.63752515154,53.99328729877086,200.98546830900764,16.917868156138745,104.43295019176999,90.49860562408684,297.80176148651753,14.83389545793228,-0.4142434439667356,17.25483273526988,-1.407210500094907,0,2
694.6668998601701,7.732699969429028,13.181605644333214,18.684494653186324,92.93161015216936,94.83984505037913,49.06587868590012,2.165229785097951,-0.21953961321081214,5.302023089713311,-0.561038995515011,1,1
84.56373317670156,0.0,7.660457760643328,20.54741604697604,77.22701063988089,97.66722645764212,5.914910764139414,-0.18393879422611045,0.014150448125625173,-0.9606874482388021,0.15443444352540653,1,0
2033.3387798966082,10.364314766808636,83.13159523004819,18.39608043660659,86.14294997758142,94.2286027845566,32.195769217506545,1.8401408858177182,-0.08098563804825115,4.517425552482833,-0.43162248819330623,1,1
590.5913103403038,12.362930305389472,34.28821006012148,18.759493965118722,92.20937331273436,92.887756858884,30.330912325306745,4.784008773356192,-0.18642887726760843,9.93328710974471,-0.6004763508958043,0,1
1326.0639758099924,14.36857513269463,59.20154319010402,18.067690887189713,100.60545517780234,95.7022043139226,78.45243005373216,2.517900195730461,-0.1502790835582508,4.547895969391325,-0.11836105753651144,1,1
412.09935658451093,3.4667713469814974,0.0,20.33042237823688,63.504085299503565,97.2394474452678,-0.055478392465548865,-0.02542087527289494,0.0018889531651081412,-1.4403240910920236,0.005256600605310829,0,0
3277.914606849959,70.55071544658381,100.0,15.802905149237313,114.44605538716519,93.59959466085589,250.22189460778728,7.267356963706504,-1.094180689777965,23.361362513428062,-0.6532707622384089,0,2
83.82161560876362,1.5752916548843494,8.194841517155043,20.13715691937436,81.11182983481747,98.20117888715241,-12.476170132218515,-0.06413765546435937,-0.03997544362771234,-1.9336300774696085,0.06468747305758266,1,0
212.34291817036487,0.0,19.780779789246463,20.611102080198652,73.28597015363945,96.99727862536399,-4.07917592356301,0.2756637574446989,-0.005605503967328104,1.020375869192586,0.10032455254977563,0,0
3443.583030835624,17.345551924110133,165.51640699218336,15.103563845007642,139.3534981927473,87.91755851326377,126.47121212717397,10.924420675648646,-0.5022555789931494,17.939316820170824,-1.5265417025331887,0,2
427.2434720446882,3.333555683419838,13.442466526026479,20.117108675038498,67.6935390602917,98.23417238571348,-13.212387079405689,0.06261559182886267,0.02636922693503206,0.0936054836880329,-0.10929094987214172,1,0
80.32113535736885,3.3405465340836664,15.357723220652616,21.0,74.72250725896401,98.56985772766413,-0.9695636254536879,0.07163398161990114,-0.00888095241305089,-0.2900541836389281,-0.06788613299916624,1,0
1076.0152276518597,16.523696439871582,75.71315414158899,19.146064206727406,98.09531275634416,95.24803807885787,60.75946560375538,2.6320132842573694,-0.16871582818305778,2.1127685486383547,-0.2562944110548549,1,1
285.08979621679725,1.793942317400905,12.342789099573338,20.469033474120252,80.12289879519703,97.53379307391073,-0.1855787862921403,-0.06741071672661175,0.013271187874860091,0.8154283665373248,-0.19825469213987637,0,0
196.72467297840015,1.1848628432993524,5.722925303937014,20.53192906830757,75.96018226063316,99.20319439086614,0.7317080798274009,-0.03554235183706311,-0.009923693912467405,0.23856132523287155,-0.13790390162771501,0,0
0.0,2.856769109328813,11.461943342216287,20.172937477960172,70.11568319423256,97.22420502429226,-2.850942378714347,0.29927576148939267,-0.044503369316017796,0.3141672728141258,-0.16697113678588915,0,0
259.8996341684264,3.2800234660102197,7.034859861598523,20.58515337019082,85.70002073562638,98.93247591611531,9.927674724655517,-0.2750424262461183,-0.047688933153220786,-0.5079716004857571,-0.14048468646033885,1,0
490.8547918727612,7.450727646166147,19.698778947032245,18.710529298946312,116.77701769898422,94.45392028891938,79.92444897667264,1.9836121702530667,-0.3034688289254509,6.467053654877882,-0.7098105055032988,1,1
808.9052859636281,8.43798774293792,43.99097479263414,19.610414972644932,95.05762981215177,93.2542989641951,80.7664600012058,2.3796191799764093,-0.3594788931082198,6.519021807341998,-0.7130905057003396,1,1
3044.0194178808565,28.334205723416574,77.25969471392253,14.594169736156953,147.16762749184352,86.68591260545418,56.4864537468898,7.486992326622801,-1.1537550980541598,19.89636694524065,-1.69142532819131,0,2
76.3049289121918,0.019315080373585536,13.131649393701386,20.589095401969956,80.00394280276701,98.27715856759758,4.260949384628631,-0.24951602100297068,-0.033837128590538626,1.594216754108317,0.04257162386383598,0,0
2330.963088716257,48.76255803259791,89.01494248050692,16.396657878220008,95.53191709212498,88.20638444588192,97.21889554985944,2.490208318667558,-0.5473199908464588,26.105846686448658,-0.6390390757095135,2,2
386.4345855444169,6.351119439541985,26.67654074061702,19.8,116.86105062962085,92.28789647280621,32.581075779786985,4.592615558503038,-0.2604673131292207,6.932214869456239,-0.898647512875846,0,1
604.6370422269032,6.746909682380295,25.116347503628873,19.141930385180174,98.43059628202832,94.3755943994441,85.79128743570259,2.652890709967085,-0.3957127689877899,9.860262634408201,-0.5229121934245056,0,1
875.1854069931129,34.754729556711354,93.93458116132415,17.049332847175375,131.3978475758919,89.52815029782958,23.487783271417456,2.3128194827379467,-0.3354904991651453,29.227226804949137,-1.9583866598410422,2,2
328.16437950037687,2.836536591087687,3.331252258377808,20.5739514335296,81.98577398797428,98.91211923081701,-3.355028816190135,0.10447817732163778,-0.024009502075716716,-0.619231166023158,0.1669943372527961,0,0
3291.8171460176627,83.8925689326098,171.9168282740583,16.958765521169926,132.39230766020168,92.19378740700321,279.4096343857951,11.568929051808663,-0.9116119134333855,16.450422629748836,-1.5144554726753288,1,2
243.65598041576678,3.355902261629293,0.0,20.19708078858702,82.95323408804158,99.64599637576936,-13.131806823543432,0.0075015892621990155,0.03064036172328395,-0.16304048961216777,-0.17921736897829266,1,0
3575.034196997916,36.26331522284896,217.08285413516296,16.294464088337463,119.87063758503638,86.48970855774961,115.64575551192529,16.03959801578106,-0.7517753207466388,16.598611869750577,-0.5792203016627098,1,2
689.1418280270734,3.0,26.588002673067045,19.8,102.99373387841983,94.5517293526658,88.04804386412454,4.213694276392651,-0.2535749568408566,7.051506385192058,-0.33489897302850347,0,1
136.6410484506187,0.0,9.469760274841624,21.0,84.4394671258586,99.75233360095073,7.193891158082973,0.123561970626972,0.00341898918086192,0.7156120834388275,0.1494238409090451,1,0
4311.8090649090955,57.098718787714795,150.44851564564541,17.629580532873717,113.69734454048884,88.7516189685582,166.44909595924918,19.57599440035778,-0.4081055563932624,16.158769844856867,-1.7768240247050948,1,2
2301.8979349350616,18.257644346069497,51.85763296735547,19.252654083928267,105.0,94.0371982360315,58.179926925760554,1.781841175713063,-0.1143828227987054,4.225487228213266,-0.22126272551217313,1,1
170.04849624525224,0.14644546692588656,8.967751844407164,20.93145076034371,79.3219204005194,98.01001749146383,-3.0267210132772195,0.06924045282554392,-0.013475579838462814,-0.42885741468518024,0.07825630137816325,1,0
189.1861009608583,3.6681509288320076,14.111740508265807,20.920602797775736,75.57691804960805,99.07687983561141,8.574254527330499,-0.022525909760911234,0.04409657878427939,-0.05451159669940964,-0.01495229122650818,1,0
242.23247974498747,0.3070482284311893,9.574567824835787,20.399449908032086,64.04373689115157,97.44777901341024,12.152643701647929,0.22160406474441313,-0.026230123969377118,-1.6752488517982753,0.050855357624446984,1,0
390.4136589573007,4.438938373043095,23.312681400688803,20.452286436879984,80.36499590997676,96.78668596046337,-3.834802342593086,0.09700035577751343,-0.03587764566268506,0.28350966735790495,-0.1258918578466705,0,0
263.8592458777374,0.0,9.603521208116101,20.136695140071264,72.78531113758272,98.03791893705313,-4.901871654182383,-0.21935119383661544,-0.043662502952723226,1.959840929559781,-0.07105846201011082,1,0
1922.7159849845807,6.0,29.59934262322101,19.068166167037244,89.08414402233436,94.77725178684798,10.665434169267394,2.8975211090218154,-0.10725403445973616,5.915082153530742,-0.4710012137636458,1,1
685.4184921524472,6.22967478160178,36.467405786976876,18.994157709746357,104.8458902551536,92.72711310052159,46.645974370015786,3.3324799795560334,-0.3884014557034785,7.96195547483406,-0.8810496842383494,0,1
630.3695099283141,5.941815420368964,26.478195518804128,19.26474022363629,88.0,95.14846465972404,54.63576969563218,2.953877928999741,-0.3806462167785899,7.887854276512822,-0.6589442665565481,1,1
2326.3173650878407,7.492848996135032,65.02010676203514,18.353830766840357,79.08836662321646,96.72101547442504,45.894973179642136,2.315783429797921,-0.11426505163492481,1.069902425425833,-0.4935479015012421,1,1
133.18569516722332,2.2900691778862385,1.9109377274350585,20.504704670941486,93.20214739448772,98.8184452442018,1.701277696585617,0.14297730628698457,-0.016439075575909866,1.0604263665325235,-0.026893167316722533,1,0
1657.2482443635135,13.930266445871451,48.81058599693642,19.45385994577224,80.70577620660306,94.05870832946272,37.32662731006967,1.6503180416669856,-0.18514908474736114,5.20999582833164,-0.43922946533790297,0,1
3554.9836006665314,77.31413243520169,215.33548008930185,15.25878834405805,100.0,88.77541368840718,156.3764802203399,6.628325196794926,-0.9113279844401627,21.96989157987104,-1.3792336973039072,0,2
1618.1848515308288,19.288298557540323,132.8402639735312,15.322798335253154,120.63091562333408,87.2156349190876,139.33002134085189,10.758060086474178,-1.075426430754396,28.832935911172804,-1.5066362286965294,1,2
1706.6711495854013,8.025973272570052,61.99778121108761,18.66899653099027,91.230539150783,95.22882935917897,37.16830835042628,1.7864968096857279,-0.11586935698031403,5.638760855112266,-0.1153347055876826,1,1
163.75590585968678,0.3204951580607842,2.231911145674566,20.848248036213555,74.25839038950487,98.27720310538457,14.094631352356341,-0.02772627516981646,-0.026394953665353604,-1.7060130106799494,-0.13209683796498373,1,0
294.81429504720495,1.5410683527026119,2.5811302804459064,20.88233206835467,77.23727127042653,99.38425745188573,9.395464418533837,0.272782591203881,0.04257885494945683,1.637060173821363,0.004867982373554847,1,0
2252.1861630946364,46.90144489553718,166.52093211828145,17.612099117046174,118.94219713940296,88.81703212997553,91.58645599971027,6.439899825510469,-0.8980538374272368,34.450937608795726,-1.0918648976357037,0,2
3796.5120184414677,25.0,177.70928785447018,17.135495661673676,116.18711603244684,89.39469355587218,99.40370375989434,6.426318175603045,-0.5188183409580323,14.341323150468842,-0.9819946998313456,0,2
3295.7091764141232,86.4678125999281,285.90336812794703,16.926756990365096,113.78303351630252,90.56194926430332,181.39938858915076,8.99881114708898,-1.160822892571583,11.3001485984658,-0.7973781968693998,1,2
4578.745896801992,31.63582527589567,184.58356914188818,17.019464440613508,120.31424192606184,91.7375926159166,218.8186443476131,19.010914990425945,-0.7280696056949603,13.60805353790124,-1.6764241558277087,0,2
1751.7715348024433,13.057460173159587,43.100287270959946,19.5,103.47562092296982,95.00429337315448,76.81801243404097,1.416556074380932,-0.1689215696931723,1.9250644607649523,-0.48982048095754666,1,1
321.3888775610386,11.154198932764947,35.244524760013796,19.09459796549123,104.85005072454278,92.34345283096334,97.43626741873057,3.8211655699991773,-0.32269890605062074,6.260047210195559,-0.9256841796632757,1,1
111.80392357328259,0.0,12.880381707424624,20.914958354598802,88.1306421436503,98.56794619851779,-11.460630016889228,0.19992567414615742,0.02056198041801441,0.3093669007854811,0.15589413391322265,1,0
1696.5716129829902,16.287997672549384,58.935220872915245,19.5,83.9455787918159,94.07108826358649,47.07714366387737,2.616275675961517,-0.02812518633161562,1.1029331666862088,-0.3237208722644957,1,1
3671.6952375137394,52.24686243054646,265.105396705082,16.34880261430288,105.5644311355017,91.05049125816326,176.83291889611087,15.633569120642491,-1.153522676807848,10.897707845903328,-1.444097895228526,0,2
269.63874474567154,3.432957812855766,10.530441317751084,20.94325902431658,68.86648708693195,97.84507243257623,-5.154217391720653,-0.03958838029567485,-0.04113995703203828,-1.117552189155155,0.03929011762549553,1,0
2866.206773807125,38.19287472839156,90.48929077383596,14.144095682006448,136.61432849383252,84.79752735676607,182.84303963821182,10.643734092868673,-1.2584734410456409,32.27505700140169,-1.7359084217049734,0,2
1638.6257175856658,7.2658797299268745,55.116743871242754,18.748605656200702,79.18011436984428,95.88752991905794,14.648605070850612,0.5358782739632337,-0.04141825954176309,2.7680325103889976,-0.00272805395469794,0,1
2467.8037792801965,16.76323338825158,94.33732385801869,13.0,143.92734118755027,87.28834174519298,148.36871403846152,4.403002255420668,-1.2033213426653022,21.27302817289041,-1.8084511302815522,0,2
3634.638669321322,48.73775782943317,255.5662992891701,16.613294427292537,114.14886137352542,91.01528217187293,190.3403562675954,13.983851690165787,-0.9874013139975966,13.049403463624923,-1.589286357791523,1,2
242.5843658629829,2.6273086338319582,0.0,20.819182296268256,80.02055076797299,99.10762563807512,9.777969256500487,0.07887527554981238,0.028440547321279736,0.39425197287103986,-0.034343572713733506,1,0
763.7728131170212,10.369478211253057,44.15008064285861,18.988062064070885,106.66642442672239,93.64502214195502,34.17779066451757,2.169389696860606,-0.23459873719027718,6.55368828709818,-0.6606102037637813,0,1
1462.21037167384,30.94841021232258,84.28388130819057,16.310916292654852,135.54366532502098,90.70701603853298,43.196304113680156,5.837183204162661,-0.546791830630208,17.803064799757223,-1.3187094843810736,2,2
1541.0717593993872,8.912461548848418,27.816336968478673,19.359914740305207,84.02736037008066,96.11138692543126,43.59695454243189,2.914222291400923,-0.15640901785149014,4.606270487148698,-0.12244110534729141,0,1
450.09075225055074,3.034801656470414,10.0,19.8,103.08266272777642,94.41348776257796,24.77743072958866,3.541613535618435,-0.3047019977628555,8.666202227334338,-0.6128741454941612,0,1
314.9672018878747,2.4448654077954575,17.605909067127843,20.58661840090295,68.74306705029383,96.93349731617775,2.8903949249032763,-0.1354722665255118,-0.04733916339223159,0.9409140724063842,0.05025996517658127,1,0
5113.561548120379,29.916267313626363,209.73990981305354,17.053489663557823,145.0,88.84573835953623,256.9973538031363,8.995377733832706,-1.1445021440484264,14.706382154026295,-0.5241082564036086,1,2
3224.6545614343377,34.50742474016079,161.5122776610842,15.441392730648715,121.16944878391641,90.24835357022471,109.28810127268332,11.012240229238149,-0.6055473811765087,18.574174654070173,-1.9706729225160398,0,2
138.7562625359562,2.5422552878091524,3.13764275607603,20.532567911732958,77.73416007484431,97.83350651418196,-6.148778770375312,-0.008399703721438168,0.0077199886734550804,-1.8250437107642106,-0.15079868195050175,1,0
2400.279311063786,10.456784351558532,22.823288695937535,19.38627198251042,78.0,94.09673629489451,51.633911709401,1.3315613330170992,-0.06937441493903465,3.8989357929186306,-0.4271466941262455,0,1
4981.300178334099,42.89629444939063,231.97124976293406,15.682413788337017,115.5259497722237,89.41044866166293,106.90896649842395,9.399852146550145,-0.9930996860108223,22.58398110343999,-1.7097241168907038,1,2
188.767195030917,1.6685456007001656,13.685000200260552,20.72725231301419,73.75599081911578,97.53934540748426,-3.8858369162585404,-0.009286208885387226,0.011825477153029597,-0.5243454417209104,-0.014986113546740842,1,0
124.03269822474466,2.9954695205492623,16.357393435740384,20.3334158509284,86.3041002185277,98.61137056267108,-1.7639669336120285,0.12988575758530013,-0.011350627713608633,-1.1549483322472143,0.053070813936544003,1,0
1702.2731845441403,19.541680490288645,66.24991962446934,19.340374771110312,92.2945974716454,96.65463474840209,44.066803190618806,2.245188421828966,-0.12876430695975288,1.630549906684032,-0.2555533084393801,1,1
709.505306087124,10.176770526446965,44.39954041428631,19.8,104.53408304894126,95.60296332938513,46.21815653456568,2.5038444086454157,-0.13088275948831235,4.136976686377295,-0.4409435350045744,1,1
221.90715625376686,1.2869116366781865,4.984778466290165,20.171238756760385,95.0,97.7987584798527,2.082980492845639,-0.053704131275194966,-0.030747008456186053,0.9805309939935998,-0.14917749385693027,0,0
232.38138941614653,12.212648485025415,32.03153330605659,19.8,97.46336532192737,92.40650547763778,73.19848201904247,2.221955021601399,-0.31989029868355146,10.509908485030692,-0.21569722475300557,1,1
189.6568775709716,0.1414209462100362,22.575061010854952,20.978332717524758,83.43157590209786,97.35007812085006,-14.244027155367911,-0.0871008866741024,0.028021264853563363,0.25557168422160936,-0.09553502699565591,1,0
154.76936807509233,0.0,0.49658305908566014,20.72812439684329,84.28640126920666,98.34036604942797,8.395529666800496,-0.2762287047909857,-0.0019493052742171058,-1.5802792863273005,-0.10318199365498902,1,0
603.619992864779,3.648745276303691,39.61085968241973,19.669761742027454,100.00501465469135,93.90657726414153,38.81876639765173,4.499647333019153,-0.3541283667849314,9.331649996598667,-0.7871502477400601,0,1
3453.886712959579,72.95645487980077,219.15755701712476,17.026053253262656,105.82921939475072,89.78249150776332,111.96613918985472,8.001329163236694,-0.9862516887062467,23.031247248107633,-0.8449933801213512,0,2
147.3468312903957,1.2146360173901256,5.414879280172921,20.762852179507924,72.32455074137219,98.51567634593214,-5.349408938960718,-0.020707816536180368,0.04431958496934507,1.7269256990152986,-0.11725124983108488,1,0
2359.577039461844,18.30740470582394,228.84534174531174,16.043770997204987,134.31856200758364,86.80466081448871,105.9481831806489,14.047799145932064,-1.1123372766945936,17.99621952865209,-1.4840590826384847,0,2
3064.986133167688,68.53765640306433,225.69448707629766,17.456496475841536,100.0,91.62910559171476,135.814837652672,10.742941950424143,-1.0839902660829717,15.064835697863852,-0.9734680981275312,1,2
285.7898825291343,2.8303542966016897,8.456199996293263,20.824633693897944,76.96772707896173,97.31867026053249,-8.077962293788387,-0.12528212700202548,0.02722675568375059,-1.6978916558964525,0.13103248699228087,1,0
3969.367352343965,92.98370641673739,137.35559780566246,14.768342476027346,111.6347406260063,92.57844499812094,143.22784013028075,10.277108310652068,-1.0283052510330466,18.169524810944928,-1.7788453455162017,1,2
249.67141530112326,1.792603548243223,13.886131228604155,20.95690895692241,76.12677300221331,97.81269043444065,-13.257491634954016,0.21970568746496105,0.010111501174320879,0.832290311184182,-0.19176620228167904,1,0
140.61885919312948,1.7515528845235517,10.4714621783149,19.861379771675555,81.66534491830959,97.21622302022655,14.932481670306018,-0.02895631441113372,-0.014527144326978735,-0.39718333266213346,-0.15394152864191957,1,0
808.6447123208675,3.0,26.801991622519097,18.791031685468063,102.47740222881488,93.94922860943235,48.11638154285742,3.5783155835234757,-0.35877535005205957,4.523851054641753,-0.30276638879901574,1,1
2296.7883059660403,21.209112636375696,53.89606669842147,18.76438733984052,88.26085586214472,94.90158269629183,15.513865974043089,1.1280637982808073,-0.07005559712386955,2.402023998126934,-0.24441307564113263,1,1
2363.09858263326,30.72468711162823,145.9059450817457,16.636971277482772,110.55230203149625,88.13093506367944,119.07830551956141,10.63780244565652,-0.6207176825704855,26.117357353574572,-2.4465294104524995,0,2
2458.3291732873677,6.0,44.698584049815956,18.78269306273626,87.80531786991055,96.14697828247434,48.66263580588495,1.004762801287977,-0.05701819808262118,2.794391440187644,-0.021706223260227808,1,1
111.11403019643254,1.76037725301262,3.9150146912381896,20.601692768100477,76.14181197760422,98.00843656939281,-5.502109547620599,0.10631443420359327,-0.0015961059772151565,1.9130779439959524,0.14964151842648432,1,0
1492.9130186539728,11.385451332407827,43.34694374380438,19.346741091652788,93.27212095515553,95.29179583529044,19.475726435210166,2.5749841146560897,-0.15118088002220434,3.3629901942108047,-0.17670867545283386,1,1
2675.8248701124285,12.42086683514262,67.28392984446971,18.773235530899683,87.99282296226883,95.65127319822628,38.73478531860228,0.6950467475018414,-0.039373333282844786,2.232171403968278,-0.4680210515904302,1,1
3734.664684395108,64.00299520119464,171.79222832530917,16.875621231703043,112.42806320626103,91.78726975314913,279.6645110539969,18.558935792691322,-0.46105916399142977,17.442301589262907,-0.701080569801662,1,2
1405.2349491986736,12.115830400310495,64.78651541168982,19.062230045103423,78.0,93.74847720569547,33.716729416147416,2.80773611470923,-0.19122354221776416,3.2253807099647767,-0.36770027292514157,1,1
282.68386307091146,1.8439861584129575,0.0,20.42466464960727,70.2227022564534,98.06366363724524,-3.248167091064653,0.053563056742252035,-0.022431410309729973,-1.299102830535539,0.10988864904373669,1,0
348.54773692725496,0.0,8.675627458249801,20.100196467692438,64.78205858117208,98.77356531627585,8.428344568514614,0.20426974898328326,-0.017639053056592927,1.3546286179698286,-0.158569373558794,1,0
268.84959745615663,1.6482386972811636,19.534883809818744,20.65033878281937,74.10695049448584,97.99183551968726,-13.07413542006557,0.02275381876073146,0.021878903482002568,-1.138677889885074,0.08876382959692164,1,0
3432.553579687077,22.844206397400004,145.0401420687509,15.378076420966835,137.36413795056578,85.23603820257361,141.70669079901978,6.378896662587408,-1.0883123754859727,22.309472388799417,-2.6550018799590216,0,2
2327.787137582106,14.148997447650483,37.332405480911895,19.016748020106753,91.45955305181997,94.9104443486654,61.12610952709495,1.2511975092161554,-0.09645188702350407,3.995506778097981,-0.4883259196083949,0,1
625.248824984494,5.046354916215208,37.49645023331897,19.061162827276345,101.21249778011544,93.68521832453396,61.387377090848354,2.72157916751034,-0.31595326422691855,10.730956281992523,-0.8401988819736399,1,1
2106.27276567521,22.792029101390014,37.95936318740101,19.5,87.51789375532911,94.48978032612823,42.3122251739924,2.2405459938125754,-0.13656740632382955,5.1045066915910935,-0.3285679710270688,0,1
162.85379789123147,0.0,4.114319637919783,20.268755910815774,89.46900015856757,98.15316057276588,-7.013151410475954,0.061974906367210425,0.016890010561861776,0.6200987856203599,-0.021660146320512913,1,0
265.230615161023,0.0,12.881563008435549,20.183467697355866,84.58226224667202,97.22987919046481,8.304641017208432,0.10405183734685958,0.011449946025519256,1.5698763758080467,-0.1685493156040968,1,0
55.61451838664581,0.0,6.6967789030504985,20.133786272225752,73.93487841882151,97.88177574494603,8.027028855537548,-0.05009734085767262,0.03221798868164233,1.4013920044795816,-0.11520237812053678,1,0
483.5842513731842,10.338377002121147,35.298261436171224,19.733923702200688,113.12479117045322,94.32627757751695,65.61437615897827,3.3799817684598894,-0.36954975100666637,4.017965667821242,-0.9614509004200902,1,1
1428.7649539754902,17.531678467404987,36.640896204541946,18.09604313043761,92.42033853651773,92.29853961318578,50.76532010180114,1.6639887620948106,-0.07371856271188684,4.59300831421071,-0.27982040128690244,0,1
3982.03393176535,26.050671654521018,295.5229637365186,15.359838860634103,107.9099762809136,93.62028877526777,115.28001301204984,17.00073375242636,-0.9338474549350313,14.303228466900261,-0.8535319423561469,1,2
3638.490038132922,38.19421275864694,258.56621902266903,16.509954349043195,127.35740106373702,91.82290565040203,187.01536088933665,19.58266531239833,-0.5625501107309536,16.02048082469898,-1.428092265582128,1,2
1090.0965397403902,6.0,60.462335586475994,18.966905387288545,91.68625926171532,96.13311695214276,60.15408549216581,0.6070065901702666,-0.06608149051165962,3.4308234422682435,-0.3411262177259362,0,1
4147.39794482635,66.00805956659855,213.84310686672063,18.274418532880006,133.0088365918953,89.37813355072235,159.09638096305622,17.81433198120239,-0.513577114487972,23.533996381352274,-1.9918050136371825,0,2
